"","n","mu_pop","method","powerSS11","powerSS12","powerSSR11","powerSSR12","powerNS11","powerNS12","costSS11","costSS12","costSSR11","costSSR12","costNS11","costNS12","costSS11_Q025","costSS12_Q025","costSSR11_Q025","costSSR12_Q025","costNS11_Q025","costNS12_Q025","costSS11_Q975","costSS12_Q975","costSSR11_Q975","costSSR12_Q975","costNS11_Q975","costNS12_Q975","missSS11","missSS12","missSSR11","missSSR12","missNS11","missNS12"
"676",660,12.9499,"KK",0,0,0.689,0.718,0.778,0.83,2748.4,4133.92,3136.4,3299.4,4045.8,4813.2,2707.6115,3946.92,3054.823,3214.8795,4045.8,4813.2,2791.08,4188,3221.76,3522.84,4045.8,4813.2,0,0,0,0,0,0
"677",660,12.9499,"MF",0.005,0.095,0.731,0.741,0.794,0.796,3584.56,5528.34,4176.32,4548.74,4905.6,5953.2,3400.68,5466.12,3943.56,4442.52,4905.6,5953.2,3633.492,5720.741,4274.184,4790.073,4905.6,5953.2,0,0,0,0,0,0
"678",660,12.9499,"FP",0,0,0.477,0.522,0.584,0.631,3188.44,5082.6,3260.76,3295.08,5953.2,7584.6,3163.58,5039.7,3170.508,3211.224,5953.2,7584.6,3213.3,5267.1,3315,3496.8,5953.2,7584.6,0,0,0.027,0.027,0,0
"679",660,49.7,"KK",0.048,0.39,0.808,0.827,0.852,0.873,3226.78,4900.84,3958.16,4415.94,4045.8,4813.2,3182.1115,4713.788,3868.823,4323.3795,4045.8,4813.2,3410.28,4946.6,4190.16,4651.44,4045.8,4813.2,0,0,0,0,0,0
"680",660,49.7,"MF",0.268,0.629,0.753,0.772,0.774,0.802,4185.28,6547.38,5107.76,5814.2,4905.6,5953.2,4007.64,6364.8,4887.48,5579.76,4905.6,5953.2,4234.16,6590.08,5205.52,5913.64,4905.6,5953.2,0,0,0,0,0,0
"681",660,49.7,"FP",0,0,0.574,0.594,0.69,0.689,3474.86,5840.7,3703.12,3943.16,5953.2,7584.6,3434.18,5629.8,3621.76,3843.08,5953.2,7584.6,3517.8,6045.0825,3789,4183.8,5953.2,7584.6,0,0,0,0,0,0
"682",660,124.7,"KK",0.486,0.74,0.867,0.861,0.884,0.884,3573.24,5210.56,4516.08,5124.12,4180.8,4948.2,3530.56,5168.908,4430.72,5035.68,4180.8,4948.2,3612.04,5248,4593.68,5204.52,4180.8,4948.2,0,0,0,0,0,0
"683",660,124.7,"MF",0.596,0.8,0.784,0.821,0.798,0.829,4635.2,6832.44,5737.6,6603.4,5040.6,6223.2,4456.52,6788.52,5515.24,6400.6,4905.6,6088.2,4676.8,7129.28,5820.8,6828.8,5040.6,6223.2,0,0,0,0,0,0
"684",660,124.7,"FP",0,0.001,0.672,0.687,0.741,0.772,3799.7,6608.7,4217.8,4680.2,5953.2,7584.6,3752.24,6387.9,4122.88,4563.44,5953.2,7584.6,3988.94,6826.2,4461.28,4948.64,5953.2,7584.6,0,0,0,0,0,0
"685",670,2.8,"KK",0,0,0.565,0.579,0.68,0.698,2370.9,3385.72,2497,2506.1,4084.6,4853.4,2341.7515,3346.2,2438.703,2445.6995,4084.6,4853.4,2403.88,3425.24,2562.96,2709.44,4084.6,4853.4,0,0,0,0,0,0
"686",670,2.8,"MF",0,0,0.579,0.621,0.696,0.715,2993.2,4547.92,3242.8,3421,4947.2,5998.4,2957.84,4496.619,3172.08,3344.16,4947.2,5998.4,3036.88,4739.04,3330.16,3515.92,4947.2,5998.4,0,0,0,0,0,0
"687",670,2.8,"FP",0,0,0.024,0.009,0.572,0.573,3152.28,4963.8,3035.36,3043.68,5998.4,7640.2,3140.98,4937.4,3012.76,3015.88,5998.4,7640.2,3165.84,4993.5,3188.44,3200.92,5998.4,7640.2,0,0,0.833,0.833,0,0
"688",670,12.9499,"KK",0,0,0.675,0.693,0.786,0.809,2773.62,4165.12,3167.44,3465.86,4084.6,4853.4,2729,4115.2,3078.2,3238.4,4084.6,4853.4,2818.24,4215.04,3256.68,3558.32,4084.6,4853.4,0,0,0,0,0,0
"689",670,12.9499,"MF",0.004,0.101,0.72,0.752,0.773,0.801,3612.64,5567.38,4211.68,4585.36,4947.2,5998.4,3427.72,5505.16,3976.84,4476.88,4947.2,5998.4,3664.692,5759.72,4315.784,4833.473,4947.2,5998.4,0,0,0,0,0,0
"690",670,12.9499,"FP",0,0,0.478,0.518,0.591,0.635,3211.04,5253.9,3287.88,3323.24,5998.4,7640.2,3186.18,5204.4,3175.141,3215.623,5998.4,7640.2,3235.9565,5438.4,3337.713,3519.539,5998.4,7640.2,0,0,0.028,0.028,0,0
"691",670,49.7,"KK",0.044,0.379,0.817,0.827,0.856,0.872,3257.82,4934.12,4000.84,4459.46,4219.6,4988.4,3207.38,4747.068,3899.96,4354.94,4219.6,4988.4,3441.3685,4986.12,4232.937,4695.0605,4219.6,4988.4,0,0,0,0,0,0
"692",670,49.7,"MF",0.309,0.635,0.768,0.791,0.791,0.81,4223.76,6590.08,5163.92,5866.64,4947.2,5998.4,4036.76,6403.779,4924.92,5618.64,4947.2,5998.4,4271.6,6641.32,5259.6,5970.6,4947.2,5998.4,0,0,0,0,0,0
"693",670,49.7,"FP",0,0,0.592,0.596,0.689,0.705,3499.72,6012,3730.24,3971.32,5998.4,7640.2,3459.04,5804.4,3648.88,3871.24,5998.4,7640.2,3544.92,6226.2,3820.64,4217.52,5998.4,7640.2,0,0,0,0,0,0
"694",670,124.7,"KK",0.504,0.756,0.849,0.866,0.875,0.884,3606.22,5248,4562.64,5171.66,4219.6,4988.4,3563.54,5208.48,4477.28,5083.22,4219.6,4988.4,3783.9,5291.68,4783,5395.1,4219.6,4988.4,0,0,0,0,0,0
"695",670,124.7,"MF",0.6,0.779,0.788,0.821,0.799,0.832,4674.72,7146.36,5795.84,6664.88,5082.2,6268.4,4631.04,6969.88,5708.48,6569.96,5082.2,6268.4,4712.212,7180.52,5870.824,6881.353,5082.2,6268.4,0,0,0,0,0,0
"696",670,124.7,"FP",0,0,0.659,0.687,0.736,0.761,3826.82,6786.6,4249.44,4713.92,5998.4,7640.2,3779.36,6572.4,4154.52,4597.16,5998.4,7640.2,4016.06,7004.1,4492.92,4982.36,5998.4,7640.2,0,0,0,0,0,0
"697",680,2.8,"KK",0,0,0.546,0.559,0.672,0.699,2394.18,3412.76,2524.16,2533.54,4258.4,5028.6,2365.08,3371.108,2465.96,2473.24,4258.4,5028.6,2423.28,3587.28,2582.36,2728.84,4258.4,5028.6,0,0,0,0,0,0
"698",680,2.8,"MF",0,0,0.603,0.625,0.697,0.715,3022.32,4714.64,3280.24,3459.88,4988.8,6043.6,2980.72,4521.08,3197.04,3369.48,4988.8,6043.6,3061.84,4770.76,3359.28,3545.76,4988.8,6043.6,0,0,0,0,0,0
"699",680,2.8,"FP",0,0,0.015,0.009,0.516,0.521,3174.88,4996.8,3062.48,3071.84,6043.6,7695.8,3163.58,4973.7,3039.88,3044.04,6043.6,7695.8,3188.44,5026.5,3215.56,3229.08,6043.6,7695.8,0,0,0.781,0.781,0,0
"700",680,12.9499,"KK",0,0.001,0.708,0.739,0.793,0.831,2798.84,4196.32,3198.48,3497.32,4258.4,5028.6,2754.22,4140.16,3109.24,3269.86,4258.4,5028.6,2845.4,4248.32,3291.6,3593.8,4258.4,5028.6,0,0,0,0,0,0
"701",680,12.9499,"MF",0.002,0.09,0.728,0.736,0.77,0.793,3641.76,5863,4249.12,4624.24,4988.8,6043.6,3454.76,5549.08,4010.12,4511.24,4988.8,6043.6,3693.76,5938.64,4353.12,4872.24,4988.8,6043.6,0,0,0,0,0,0
"702",680,12.9499,"FP",0,0,0.481,0.526,0.611,0.64,3235.9,5290.2,3315,3351.4,6043.6,7695.8,3211.04,5240.6175,3247.087,3271.9,6043.6,7695.8,3260.76,5474.7,3364.72,3547.56,6043.6,7695.8,0,0,0.022,0.022,0,0
"703",680,49.7,"KK",0.05,0.354,0.826,0.84,0.864,0.877,3288.86,4971.56,4043.52,4502.98,4258.4,5028.6,3240.36,4786.64,3946.52,4402.48,4258.4,5028.6,3472.36,5019.4,4275.52,4738.48,4258.4,5028.6,0,0,0,0,0,0
"704",680,49.7,"MF",0.256,0.629,0.798,0.813,0.79,0.816,4259.12,6634,5213.84,5919.08,4988.8,6178.6,4070.04,6450.2,4970.68,5801.56,4988.8,6178.6,4306.96,6680.36,5309.52,6158.04,4988.8,6178.6,0,0,0,0,0,0
"705",680,49.7,"FP",0,0,0.589,0.627,0.706,0.726,3526.84,6058.2,3761.88,4005.04,6043.6,7695.8,3486.1035,5985.6,3680.407,3904.821,6043.6,7695.8,3567.52,6262.5,3843.24,4240.12,6043.6,7695.8,0,0,0,0,0,0
"706",680,124.7,"KK",0.521,0.789,0.874,0.882,0.893,0.898,3641.14,5287.52,4613.08,5223.22,4258.4,5028.6,3596.52,5245.868,4523.84,5130.76,4258.4,5028.6,3822.7,5459.96,4841.2,5454.7,4258.4,5028.6,0,0,0,0,0,0
"707",680,124.7,"MF",0.566,0.777,0.795,0.826,0.8,0.826,4708,7187.84,5841.6,6721.84,5123.8,6313.6,4670.56,7013.8,5766.72,6631.44,5123.8,6313.6,4751.68,7229.32,5928.96,6942.72,5123.8,6313.6,0,0,0,0,0,0
"708",680,124.7,"FP",0,0,0.681,0.69,0.76,0.776,3856.2,6836.1,4285.6,4888.2,6043.6,7695.8,3804.22,6615.3,4181.64,4625.32,6043.6,7695.8,4043.18,7056.9,4524.56,5016.08,6043.6,7695.8,0,0,0,0,0,0
"709",690,2.8,"KK",0,0,0.559,0.581,0.653,0.685,2413.58,3435.64,2543.56,2552.94,4297.2,5068.8,2384.48,3398.2,2485.36,2492.64,4297.2,5068.8,2446.56,3614.32,2609.52,2756.28,4297.2,5068.8,0,0,0,0,0,0
"710",690,2.8,"MF",0,0,0.605,0.629,0.737,0.751,3045.2,4878.92,3305.2,3485.2,5030.4,6088.8,3003.6,4687.8,3222,3394.8,5030.4,6088.8,3088.88,4937.48,3392.56,3580.12,5030.4,6088.8,0,0,0,0,0,0
"711",690,2.8,"FP",0,0,0.022,0.007,0.528,0.555,3332.48,5029.8,3220.08,3229.44,6223.8,8021.4,3321.18,5010,3192.96,3196.08,6223.8,8021.4,3343.8365,5059.5,3368.64,3381.12,6223.8,8021.4,0,0,0.797,0.797,0,0
"712",690,12.9499,"KK",0,0,0.685,0.713,0.781,0.807,2824.06,4225.44,3229.52,3528.78,4297.2,5068.8,2779.44,4171.36,3140.28,3301.32,4297.2,5068.8,2870.62,4277.492,3322.64,3625.26,4297.2,5068.8,0,0,0,0,0,0
"713",690,12.9499,"MF",0,0.1,0.73,0.754,0.763,0.795,3672.96,5914.24,4290.72,4802.64,5030.4,6088.8,3481.8,5715.8,4043.4,4545.6,5030.4,6088.8,3727.04,5977.741,4398.88,4920.16,5030.4,6088.8,0,0,0,0,0,0
"714",690,12.9499,"FP",0,0,0.47,0.524,0.611,0.637,3393.5,5329.8,3472.6,3509,6223.8,8021.4,3370.9,5280.3,3404.574,3425.322,6223.8,8021.4,3420.62,5514.3,3526.84,3710.72,6223.8,8021.4,0,0,0.024,0.024,0,0
"715",690,49.7,"KK",0.054,0.408,0.847,0.872,0.867,0.883,3454.9,5006.92,4221.2,4681.5,4297.2,5068.8,3273.34,4819.92,3993.08,4450.02,4297.2,5068.8,3503.4,5054.76,4318.2,4782,4297.2,5068.8,0,0,0,0,0,0
"716",690,49.7,"MF",0.285,0.672,0.783,0.792,0.805,0.829,4311.12,6677.92,5297.04,6009.64,5030.4,6223.8,4109.508,6626.68,5028.816,5862.927,5030.4,6223.8,4475.24,6859.341,5490.28,6340.96,5165.4,6358.8,0,0,0,0,0,0
"717",690,49.7,"FP",0,0,0.619,0.644,0.681,0.72,3686.7,6097.8,3924,4168.2,6223.8,8021.4,3646.02,6021.9,3842.64,4068.12,6223.8,8021.4,3731.9,6305.4,4014.4,4414.4,6223.8,8021.4,0,0,0,0,0,0
"718",690,124.7,"KK",0.529,0.765,0.878,0.882,0.886,0.9,3674.12,5459.96,4659.64,5270.76,4297.2,5068.8,3633.38,5324.856,4578.16,5186.34,4297.2,5068.8,3855.7285,5634.48,4887.857,5502.3405,4297.2,5068.8,0,0,0,0,0,0
"719",690,124.7,"MF",0.613,0.801,0.802,0.82,0.806,0.831,4747.52,7234.2,5899.84,6909.28,5165.4,6358.8,4708,7197.6,5820.8,6688.4,5165.4,6358.8,4787.04,7270.861,5978.88,6995.16,5300.4,6493.8,0,0,0,0,0,0
"720",690,124.7,"FP",0,0,0.673,0.689,0.765,0.77,4018.32,6882.3,4452.24,5056.92,6223.8,8021.4,3968.6,6796.5,4352.8,4799.6,6223.8,8021.4,4205.3565,7106.4825,4691.313,5184.939,6223.8,8021.4,0,0,0,0,0,0
"721",700,2.8,"KK",0,0,0.559,0.606,0.65,0.69,2434.92,3458.52,2566.84,2711.36,4336,5109,2403.88,3419,2504.76,2512.04,4336,5109,2465.96,3637.2,2628.92,2775.68,4336,5109,0,0,0,0,0,0
"722",700,2.8,"MF",0,0,0.607,0.634,0.724,0.763,3068.08,4910.64,3330.16,3510.52,5072,6269,3026.48,4719.52,3246.96,3420.12,5072,6269,3109.68,4966.821,3413.36,3600.92,5072,6269,0,0,0,0,0,0
"723",700,2.8,"FP",0,0,0.028,0.015,0.552,0.562,3355.08,5066.1,3242.68,3252.04,6269,8077,3345.9835,5043,3220.08,3224.24,6269,8077,3368.6965,5092.5,3391.24,3403.72,6269,8077,0,0,0.79,0.79,0,0
"724",700,12.9499,"KK",0,0,0.686,0.734,0.799,0.82,2847.34,4255.6,3256.68,3556.22,4336,5109,2806.5515,4200.48,3175.103,3336.6995,4336,5109,2895.8885,4306.612,3353.777,3656.8205,4336,5109,0,0,0,0,0,0
"725",700,12.9499,"MF",0.002,0.084,0.708,0.749,0.797,0.812,3702.08,5953.28,4328.16,4841.52,5072,6269,3644.625,5752.4,4216.625,4589,5072,6269,3749.972,6014.28,4423.944,4945.593,5072,6269,0,0,0,0,0,0
"726",700,12.9499,"FP",0,0,0.521,0.552,0.605,0.631,3416.1,5362.8,3495.2,3531.6,6269,8077,3391.24,5316.6,3382.8,3424.4,6269,8077,3445.48,5550.6,3553.96,3738.88,6269,8077,0,0,0.029,0.029,0,0
"727",700,49.7,"KK",0.051,0.387,0.839,0.855,0.868,0.873,3484.97,5040.2,4261.94,4723.01,4336,5109,3298.56,4988.2,4024.12,4481.48,4336,5109,3534.44,5088.04,4360.88,4825.52,4336,5109,0,0,0,0,0,0
"728",700,49.7,"MF",0.27,0.639,0.78,0.789,0.796,0.82,4462.76,6746.24,5444.52,6154.44,5207,6404,4412.84,6673.04,5344.68,6045.96,5207,6404,4514.812,7035.821,5548.624,6402.553,5207,6404,0,0,0,0,0,0
"729",700,49.7,"FP",0,0,0.595,0.617,0.689,0.725,3713.82,6272.4,3955.64,4201.92,6269,8077,3673.14,6203.1,3874.28,4101.84,6269,8077,3759.02,6483.3825,4046.04,4448.12,6269,8077,0,0,0,0,0,0
"730",700,124.7,"KK",0.509,0.763,0.87,0.877,0.891,0.902,3844.04,5632.4,4845.08,5457.32,4336,5109,3666.3115,5459.96,4624.623,5233.7795,4336,5109,3888.66,5674,4934.32,5549.78,4336,5109,0,0,0,0,0,0
"731",700,124.7,"MF",0.611,0.804,0.804,0.821,0.813,0.833,4787.04,7283,5958.08,6970.76,5342,6539,4741.228,7239.08,5866.456,6736.207,5342,6539,4824.48,7442.461,6032.96,7052.12,5342,6539,0,0,0,0,0,0
"732",700,124.7,"FP",0,0.001,0.671,0.682,0.74,0.773,4049.96,7066.8,4492.92,5101.76,6269,8077,3997.98,6984.3,4388.96,4838.88,6269,8077,4234.7365,7284.3825,4727.473,5224.219,6269,8077,0,0,0,0,0,0
"733",710,2.8,"KK",0,0,0.562,0.607,0.668,0.698,2456.26,3483.48,2590.12,2734.78,4374.8,5149.2,2429.1,3445.988,2535.8,2543.5,4374.8,5149.2,2489.24,3660.132,2656.08,2803.12,4374.8,5149.2,0,0,0,0,0,0
"734",710,2.8,"MF",0,0,0.605,0.629,0.685,0.731,3093.04,4942.36,3359.28,3540.36,5113.6,6314.2,3049.36,4748.8,3271.92,3445.44,5113.6,6314.2,3130.532,5000.92,3434.264,3621.833,5113.6,6314.2,0,0,0,0,0,0
"735",710,2.8,"FP",0,0,0.033,0.009,0.535,0.566,3379.94,5234.1,3265.28,3274.64,6314.2,8132.6,3366.38,5207.7,3238.16,3241.28,6314.2,8132.6,3393.5,5263.8,3418.36,3431.88,6314.2,8132.6,0.001,0,0.795,0.795,0.001,0.001
"736",710,12.9499,"KK",0,0,0.685,0.7,0.793,0.804,2872.56,4285.76,3287.72,3587.68,4374.8,5149.2,2827.8915,4231.68,3198.383,3360.1195,4374.8,5149.2,2917.2285,4470.732,3377.057,3680.2405,4374.8,5149.2,0,0,0,0,0,0
"737",710,12.9499,"MF",0.002,0.087,0.711,0.735,0.808,0.812,3733.28,5992.32,4369.76,4884.92,5113.6,6314.2,3681.28,5796.259,4265.76,4636.92,5113.6,6314.2,3783.2,6050.941,4469.6,4993.4,5113.6,6314.2,0,0,0,0,0,0
"738",710,12.9499,"FP",0,0,0.491,0.493,0.613,0.652,3440.96,5534.1,3522.32,3559.76,6314.2,8132.6,3416.1,5487.9,3463.56,3492.901,6314.2,8132.6,3468.08,5721.9,3576.56,3761.48,6314.2,8132.6,0,0,0.02,0.02,0,0
"739",710,49.7,"KK",0.049,0.35,0.836,0.848,0.873,0.876,3513.1,5119.24,4298.8,4760.5,4374.8,5149.2,3325.72,5025.64,4059.04,4516.96,4374.8,5149.2,3565.5285,5256.372,4403.657,4869.1405,4374.8,5149.2,0,0,0,0,0,0
"740",710,49.7,"MF",0.313,0.635,0.782,0.787,0.804,0.813,4498.12,6900.76,5494.44,6341.88,5248.6,6449.2,4448.148,6851.899,5394.496,6098.287,5248.6,6449.2,4545.96,7087,5590.12,6445.84,5248.6,6449.2,0,0,0,0,0,0
"741",710,49.7,"FP",0,0,0.605,0.626,0.724,0.75,3738.68,6315.3,3982.76,4230.08,6314.2,8132.6,3700.26,6242.7,3905.92,4135.56,6314.2,8132.6,3781.62,6526.2,4068.64,4470.72,6314.2,8132.6,0,0,0,0,0,0
"742",710,124.7,"KK",0.507,0.758,0.881,0.893,0.889,0.889,3877.02,5671.92,4891.64,5504.86,4374.8,5149.2,3695.46,5497.348,4663.52,5273.38,4374.8,5149.2,3921.64,5711.492,4980.88,5597.32,4374.8,5284.2,0,0,0,0,0,0
"743",710,124.7,"MF",0.584,0.767,0.786,0.81,0.81,0.834,4824.48,7461.92,6012.16,7027.72,5383.6,6584.2,4782.88,7304.96,5928.96,6937.32,5383.6,6584.2,4866.08,7635.96,6095.36,7244.193,5383.6,6584.2,0,0,0,0,0,0
"744",710,124.7,"FP",0,0.001,0.652,0.682,0.777,0.798,4214.34,7116.3,4664.08,5141.04,6314.2,8132.6,4022.84,7023.9,4416.08,4867.04,6314.2,8132.6,4266.32,7337.1,4768.04,5268.92,6314.2,8132.6,0,0,0,0,0,0
"745",720,2.8,"KK",0,0,0.581,0.59,0.688,0.712,2477.6,3508.44,2613.4,2758.2,4413.6,5189.4,2448.5,3468.92,2555.2,2562.9,4413.6,5189.4,2508.6885,3682.96,2675.577,2822.6205,4413.6,5189.4,0,0,0,0,0,0
"746",720,2.8,"MF",0,0,0.609,0.645,0.704,0.737,3118,4976.52,3388.4,3570.2,5155.2,6359.4,3076.4,4782.899,3305.2,3479.8,5155.2,6359.4,3161.68,5032.64,3475.76,3800.12,5155.2,6359.4,0,0,0,0,0,0
"747",720,2.8,"FP",0,0,0.029,0.012,0.551,0.564,3402.54,5267.1,3292.4,3302.8,6359.4,8323.2,3391.24,5244,3265.28,3269.44,6359.4,8323.2,3416.1,5293.5825,3440.96,3454.48,6359.4,8323.2,0,0,0.79,0.79,0,0
"748",720,12.9499,"KK",0,0,0.71,0.742,0.781,0.812,2899.72,4314.88,3322.64,3623.16,4413.6,5189.4,2855.0515,4260.8,3233.303,3395.5995,4413.6,5189.4,2948.22,4501.88,3419.64,3723.66,4413.6,5189.4,0,0,0,0,0,0
"749",720,12.9499,"MF",0.001,0.081,0.711,0.735,0.789,0.818,3895.32,6028.92,4538.04,5054.28,5290.2,6494.4,3843.32,5970.299,4434.04,4806.28,5290.2,6494.4,3951.48,6227.36,4650.36,5176.32,5290.2,6494.4,0,0,0,0,0,0
"750",720,12.9499,"FP",0,0,0.473,0.521,0.625,0.647,3463.56,5570.4,3544.92,3582.36,6359.4,8323.2,3438.7,5524.1175,3423.254,3463.762,6359.4,8323.2,3495.2,5758.2,3608.2,3795.2,6359.4,8323.2,0,0,0.03,0.03,0,0
"751",720,49.7,"KK",0.054,0.367,0.832,0.858,0.887,0.897,3548.02,5245.92,4349.24,4812.06,4413.6,5189.4,3364.4715,5198.08,4117.143,4576.4595,4413.6,5189.4,3600.4,5295.892,4454,4920.6,4413.6,5189.4,0,0,0,0,0,0
"752",720,49.7,"MF",0.264,0.638,0.774,0.799,0.774,0.794,4531.4,7079.68,5540.2,6389.8,5425.2,6494.4,4481.48,6893.44,5440.36,6146.32,5290.2,6494.4,4581.32,7133.36,5640.04,6498.28,5425.2,6629.4,0,0,0,0,0,0
"753",720,49.7,"FP",0,0,0.589,0.625,0.678,0.705,3768.06,6358.2,4018.92,4269.36,6359.4,8323.2,3725.12,6285.6,3933.04,4163.72,6359.4,8323.2,3806.5365,6565.8825,4095.873,4499.019,6359.4,8323.2,0,0,0,0,0,0
"754",720,124.7,"KK",0.508,0.758,0.883,0.894,0.896,0.892,3911.94,5709.36,4942.08,5556.42,4413.6,5324.4,3730.38,5532.708,4713.96,5324.94,4413.6,5324.4,3952.68,5746.8,5023.56,5640.84,4413.6,5324.4,0,0,0,0,0,0
"755",720,124.7,"MF",0.596,0.781,0.794,0.815,0.788,0.815,4861.92,7643.28,6066.24,7084.68,5425.2,6629.4,4818.24,7469.179,5978.88,6989.76,5425.2,6629.4,5036.44,7682.32,6280.28,7305.56,5425.2,6629.4,0,0,0,0,0,0
"756",720,124.7,"FP",0,0,0.68,0.701,0.764,0.798,4241.46,7294.2,4695.72,5174.76,6359.4,8323.2,4052.22,7076.7,4452.24,4906.32,6359.4,8323.2,4293.44,7376.7,4799.68,5302.64,6359.4,8323.2,0,0,0,0,0,0
"757",730,2.8,"KK",0,0,0.553,0.603,0.642,0.69,2498.94,3668.4,2636.68,2781.62,4452.4,5229.6,2469.84,3628.828,2578.48,2586.32,4452.4,5229.6,2533.86,3851.24,2706.52,2853.98,4452.4,5229.6,0,0,0,0,0,0
"758",730,2.8,"MF",0,0,0.637,0.637,0.715,0.72,3277.96,5005.8,3552.52,3735.04,5331.8,6539.6,3238.388,4814.68,3473.376,3649.047,5331.8,6539.6,3315.4,5064.36,3627.4,3951.4,5331.8,6539.6,0,0,0,0,0,0
"759",730,2.8,"FP",0.001,0,0.024,0.006,0.529,0.558,3425.14,5300.1,3310.48,3319.84,6539.6,8378.8,3413.84,5273.7,3287.88,3292.04,6539.6,8378.8,3438.7,5329.8,3463.56,3477.08,6539.6,8378.8,0,0,0.784,0.784,0,0
"760",730,12.9499,"KK",0,0.001,0.7,0.706,0.787,0.82,2926.88,4479,3357.56,3658.64,4452.4,5229.6,2880.32,4429.08,3264.44,3427.16,4452.4,5229.6,2971.5,4668.08,3446.8,3751.1,4452.4,5229.6,0,0,0,0,0,0
"761",730,12.9499,"MF",0.004,0.088,0.709,0.749,0.752,0.787,3928.6,6205.4,4583.8,5102.2,5331.8,6539.6,3872.388,6139.459,4471.376,4845.047,5331.8,6539.6,3984.76,6406.28,4696.12,5224.24,5331.8,6539.6,0,0,0,0,0,0
"762",730,12.9499,"FP",0,0,0.5,0.538,0.626,0.669,3488.42,5606.7,3572.04,3610.52,6539.6,8378.8,3463.56,5557.2,3508.76,3532.68,6539.6,8378.8,3513.28,5794.5,3621.76,3806.68,6539.6,8378.8,0,0,0.019,0.019,0,0
"763",730,49.7,"KK",0.037,0.338,0.833,0.848,0.868,0.882,3575.18,5281.28,4384.16,4847.54,4452.4,5364.6,3391.6315,5229.228,4152.063,4611.9395,4452.4,5229.6,3627.56,5466.2,4488.92,4956.08,4452.4,5364.6,0,0,0,0,0,0
"764",730,49.7,"MF",0.257,0.629,0.766,0.789,0.795,0.805,4566.76,7123.6,5590.12,6442.24,5466.8,6674.6,4510.6,6937.36,5477.8,6185.2,5466.8,6674.6,4616.732,7172.4,5690.064,6550.833,5466.8,6674.6,0,0,0,0,0,0
"765",730,49.7,"FP",0,0,0.593,0.637,0.717,0.756,3790.66,6397.8,4041.52,4291.96,6539.6,8378.8,3752.24,6325.2,3964.68,4197.44,6539.6,8378.8,3835.86,6608.7,4131.92,4538.16,6539.6,8378.8,0,0,0,0,0,0
"766",730,124.7,"KK",0.503,0.742,0.883,0.89,0.898,0.902,3944.92,5748.88,4988.64,5603.96,4452.4,5364.6,3902.24,5709.36,4903.28,5515.52,4452.4,5364.6,3995.36,5788.4,5089.52,5708.48,4452.4,5364.6,0,0,0,0,0,0
"767",730,124.7,"MF",0.58,0.777,0.786,0.804,0.828,0.838,4897.28,7689.64,6116.16,7137.12,5466.8,6674.6,4851.52,7513.16,6024.64,7037.68,5466.8,6674.6,5080.12,7728.741,6346.84,7380.713,5466.8,6674.6,0,0,0,0,0,0
"768",730,124.7,"FP",0,0.002,0.677,0.702,0.757,0.773,4270.84,7340.4,4731.88,5214.04,6539.6,8378.8,4081.6,7119.6,4488.4,4945.6,6539.6,8378.8,4325.08,7429.5825,4840.36,5482.48,6539.6,8378.8,0,0,0,0,0,0
"769",740,2.8,"KK",0,0,0.539,0.583,0.654,0.688,2522.22,3693.36,2663.84,2809.06,4491.2,5269.8,2491.18,3651.76,2601.76,2609.74,4491.2,5269.8,2553.26,3869.96,2725.92,2873.38,4491.2,5269.8,0,0,0,0,0,0
"770",740,2.8,"MF",0,0,0.636,0.632,0.73,0.745,3302.92,5174.96,3581.64,3764.88,5373.4,6584.8,3259.24,4976.52,3494.28,3669.96,5373.4,6584.8,3344.52,5233.52,3664.84,3990.28,5373.4,6584.8,0,0,0,0,0,0
"771",740,2.8,"FP",0,0,0.024,0.012,0.543,0.57,3447.74,5468.1,3337.6,3348,6584.8,8434.4,3436.3835,5445,3310.48,3314.64,6584.8,8434.4,3461.3,5501.1,3490.68,3505.24,6584.8,8434.4,0,0,0.784,0.784,0,0
"772",740,12.9499,"KK",0,0,0.699,0.726,0.79,0.81,2950.16,4509.16,3384.72,3686.08,4491.2,5404.8,2905.54,4458.148,3295.48,3458.62,4491.2,5269.8,2994.8285,4699.28,3474.057,3778.6405,4491.2,5404.8,0,0,0,0,0,0
"773",740,12.9499,"MF",0.002,0.077,0.715,0.735,0.763,0.77,3957.72,6242,4621.24,5141.08,5508.4,6584.8,3903.64,6178.56,4513.08,4888.56,5508.4,6584.8,4013.88,6438,4733.56,5398.12,5508.4,6584.8,0,0,0,0,0,0
"774",740,12.9499,"FP",0,0,0.49,0.522,0.638,0.653,3513.28,5778,3594.64,3633.12,6584.8,8434.4,3486.16,5728.4175,3495.461,3542.183,6584.8,8434.4,3538.14,5962.5,3648.88,3834.84,6584.8,8434.4,0,0,0.026,0.026,0,0
"775",740,49.7,"KK",0.044,0.361,0.837,0.836,0.861,0.873,3608.16,5318.72,4430.72,4895.08,4491.2,5404.8,3555.78,5264.64,4325.96,4786.54,4491.2,5404.8,3660.54,5499.532,4535.48,5003.62,4491.2,5404.8,0,0,0,0,0,0
"776",740,49.7,"MF",0.279,0.656,0.794,0.804,0.825,0.852,4602.12,7167.52,5640.04,6494.68,5508.4,6719.8,4545.96,6983.659,5527.72,6237.64,5508.4,6719.8,4652.04,7218.76,5739.88,6603.273,5508.4,6719.8,0,0,0,0,0,0
